city,osmid,length_m,highway_type,lanes,speed_limit,is_oneway,intersection_density,poi_schools,poi_hospitals,poi_markets,poi_bus_stops,poi_fuel,annual_rainfall_mm,avg_temp_c,fog_days_per_year,pop_density_km2,urban_share_pct,is_blackspot,cat_risk_score,cat_predicted,morth_predicted,mismatch_category,lat,lon
Delhi,423405037,48.8,residential,1,40,0,64,0,2,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.69687,77.05171
Delhi,1218692989,33.2,residential,1,40,0,32,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.7344,77.27383
Delhi,1122210033,36.8,residential,1,40,0,30,2,2,1,3,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.71403,77.13754
Delhi,1254771040,56.4,residential,1,40,0,23,0,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.61186,77.33327
Delhi,423607651,28.5,residential,1,40,0,61,0,1,0,2,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.61921,77.06908
Delhi,1072211479,25.5,residential,1,40,0,53,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.49772,77.32606
Delhi,"[422182367, 1207167087]",71.3,residential,1,40,0,24,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.8223,76.99582
Delhi,1076469689,44.5,residential,1,40,0,49,0,1,0,4,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.55875,77.1832
Delhi,424054812,44.5,residential,1,40,0,58,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.64571,77.03847
Delhi,423598454,71.0,residential,1,40,0,22,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.6704,77.04514
Delhi,78580283,41.6,residential,1,40,0,25,0,0,1,1,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.74212,77.12854
Delhi,712992077,185.8,tertiary,1,40,1,14,1,0,1,1,0,723.7,30.2,0.0,11320,97.5,0,0.0001,0,0,Safe (Both Agree),28.61923,77.22605
Delhi,1283916829,13.8,residential,1,40,0,59,3,0,0,2,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.62799,77.27984
Delhi,1072166620,106.2,residential,1,40,0,2,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.47172,77.1599
Delhi,1238525412,56.4,residential,1,40,0,41,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.73393,77.20784
Delhi,1072185988,42.0,residential,1,40,0,51,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.49462,77.30691
Delhi,423534416,67.1,residential,1,40,0,70,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.68378,77.07028
Delhi,"[549605676, 555801103]",87.9,residential,1,40,0,33,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.52799,77.3133
Delhi,1070586427,16.5,residential,1,40,0,6,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.81298,77.11762
Delhi,"[404293321, 421436326]",119.7,residential,1,40,0,28,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.49732,77.23406
Delhi,"[172302032, 172302040]",145.9,residential,1,40,0,26,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.803,77.07488
Delhi,1076769476,55.3,residential,1,40,0,24,0,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.65032,77.21471
Delhi,661957447,50.8,residential,1,40,0,48,0,1,0,1,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.73506,77.18494
Delhi,175803908,155.2,secondary,2,40,1,29,0,1,0,0,1,723.7,30.2,0.0,11320,97.5,1,0.9975,1,1,Confirmed Black Spot,28.70056,77.28364
Delhi,994843813,21.0,residential,1,40,0,78,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.65096,77.28504
Delhi,1075271760,38.3,residential,1,40,0,31,0,3,0,2,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.51133,77.23809
Delhi,405343014,96.0,residential,1,40,0,3,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.46796,77.16784
Delhi,570526052,40.7,secondary,1,40,1,13,2,1,2,6,0,723.7,30.2,0.0,11320,97.5,1,0.9928,1,1,Confirmed Black Spot,28.6266,77.20721
Delhi,"[1050449338, 700063431]",28.8,primary_link,1,40,0,18,1,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,1,Safe (Both Agree),28.67454,77.28764
Delhi,585446285,368.2,secondary,2,40,1,7,1,0,0,2,0,723.7,30.2,0.0,11320,97.5,1,0.7144,1,1,Confirmed Black Spot,28.59164,77.23124
Delhi,278155970,162.5,residential,1,40,0,17,3,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.67792,77.15434
Delhi,1078182262,107.1,residential,1,40,0,42,0,0,0,3,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.59913,76.91375
Delhi,1070911283,90.4,residential,1,40,0,29,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.75146,77.20216
Delhi,1070600090,79.2,residential,1,40,0,8,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.75038,77.25886
Delhi,1210904260,72.5,residential,1,40,0,35,0,1,1,2,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.60606,77.30168
Delhi,1072995878,162.5,residential,1,40,0,44,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.76446,77.14949
Delhi,421755430,125.7,residential,1,40,0,25,1,3,1,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.64614,77.30325
Delhi,"[1081996060, 1081996061]",91.2,residential,1,40,0,39,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.63294,77.03297
Delhi,1070828480,53.5,residential,1,40,0,73,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.76314,77.19236
Delhi,1080237882,21.9,residential,1,40,0,75,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.74282,77.09299
Delhi,1274777868,21.3,living_street,1,40,0,56,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.74173,77.19627
Delhi,1078370092,65.3,residential,1,40,0,17,2,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.59248,76.90784
Delhi,80932778,4.9,tertiary,1,40,1,59,0,0,2,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.64976,77.19005
Delhi,673792808,74.9,secondary,1,40,1,14,2,0,0,2,0,723.7,30.2,0.0,11320,97.5,1,0.9984,1,1,Confirmed Black Spot,28.59041,77.22899
Delhi,773108017,106.4,residential,1,40,0,46,1,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.6628,77.31629
Delhi,1055270699,37.3,residential,1,40,0,25,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.71137,77.18897
Delhi,1071431005,73.4,residential,1,40,0,25,0,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.76406,77.18716
Delhi,423535344,192.0,residential,1,40,0,59,2,2,0,2,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.60728,77.09983
Delhi,24563348,166.5,secondary,2,40,1,12,0,0,0,3,0,723.7,30.2,0.0,11320,97.5,1,0.998,1,1,Confirmed Black Spot,28.59269,77.23895
Delhi,"[580856051, 266776805]",249.8,trunk,2,50,1,5,0,0,0,6,0,723.7,30.2,0.0,11320,97.5,1,1.0,1,1,Confirmed Black Spot,28.50495,77.17368
Delhi,1073841652,21.1,residential,1,40,0,40,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.70477,77.32563
Delhi,1078394529,57.6,residential,1,40,0,49,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.62459,76.91891
Delhi,423120355,56.1,residential,1,40,0,50,0,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.85845,77.08651
Delhi,423400308,117.2,residential,1,40,0,41,0,1,0,2,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.70505,77.26901
Delhi,661461731,152.7,secondary_link,2,40,1,14,0,0,0,3,0,723.7,30.2,0.0,11320,97.5,0,0.0002,0,0,Safe (Both Agree),28.5671,77.12819
Delhi,1080184192,80.1,residential,1,40,0,36,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.66062,77.04598
Delhi,423590982,102.7,residential,1,40,0,119,0,2,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.61953,77.06115
Delhi,171792189,59.5,residential,1,40,0,15,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.79268,77.04209
Delhi,171514852,84.1,residential,1,40,0,88,0,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.69787,77.08659
Delhi,1120519761,59.3,residential,1,40,0,83,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.64643,77.10297
Delhi,1121973505,41.0,residential,1,40,0,15,1,2,0,1,2,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.67862,77.31458
Delhi,"[1310427872, 38235041]",57.1,residential,1,40,0,13,0,0,1,1,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.6402,77.2169
Delhi,77885911,49.8,secondary,1,40,1,8,2,2,0,4,0,723.7,30.2,0.0,11320,97.5,1,0.9905,1,1,Confirmed Black Spot,28.6433,77.20344
Delhi,"[554649378, 549632125]",122.3,residential,1,40,0,38,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.69798,77.32173
Delhi,80940714,32.7,tertiary,1,40,0,38,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.65858,77.21254
Delhi,77852890,150.1,secondary,1,40,1,17,0,0,1,2,0,723.7,30.2,0.0,11320,97.5,1,0.9983,1,1,Confirmed Black Spot,28.65728,77.14877
Delhi,424068542,47.1,residential,1,40,0,61,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.64475,77.04472
Delhi,414775601,17.7,living_street,1,40,0,42,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.47372,77.13546
Delhi,433113828,129.7,living_street,1,40,0,62,0,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0001,0,0,Safe (Both Agree),28.64902,77.09415
Delhi,423394832,102.3,residential,1,40,0,44,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.69527,77.07241
Delhi,171545938,25.0,residential,1,40,0,41,0,0,0,1,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.70057,77.13276
Delhi,1074061927,56.0,residential,1,40,0,37,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.74038,77.20658
Delhi,637910440,142.7,residential,1,40,0,54,0,4,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.67359,77.18103
Delhi,1122584169,24.1,residential,1,40,0,71,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.68279,77.28751
Delhi,423407529,46.8,living_street,1,40,0,44,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.60876,77.08835
Delhi,"[213116801, 1078997002]",165.6,residential,1,40,0,1,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.81237,77.00437
Delhi,1216392058,33.2,residential,1,40,0,28,0,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.73619,77.19861
Delhi,422391606,62.4,residential,1,40,0,26,0,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.75337,76.96983
Delhi,423738560,74.7,residential,1,40,0,37,0,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.67077,77.17139
Delhi,168346451,69.9,living_street,1,40,0,49,0,1,14,0,0,723.7,30.2,0.0,11320,97.5,0,0.0007,0,0,Safe (Both Agree),28.5335,77.26422
Delhi,"[577665921, 1474862452]",168.3,primary,1,40,1,61,7,3,0,3,0,723.7,30.2,0.0,11320,97.5,1,1.0,1,1,Confirmed Black Spot,28.6296,77.27599
Delhi,423781514,40.9,residential,1,40,0,16,0,0,1,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.66707,77.09943
Delhi,1121670854,77.1,residential,1,40,0,71,2,2,0,2,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.65166,77.12827
Delhi,151707828,275.3,residential,1,40,0,27,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.65886,77.09952
Delhi,605255365,217.3,secondary,4,40,1,6,0,0,0,2,0,723.7,30.2,0.0,11320,97.5,0,0.1541,0,1,Safe (Both Agree),28.55375,77.10014
Delhi,1080225112,59.7,residential,1,40,0,36,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.73542,77.034
Delhi,423280962,103.6,residential,1,40,0,36,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.60393,76.99785
Delhi,1210915603,20.1,residential,1,40,0,56,2,0,0,2,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.60652,77.30794
Delhi,1079415807,21.2,residential,1,40,0,79,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.80163,77.05899
Delhi,1306134895,59.0,residential,1,40,0,56,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.72404,77.2861
Delhi,822590624,84.7,residential,1,40,0,37,0,2,0,3,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.66149,77.28557
Delhi,1081369736,15.6,residential,1,40,0,25,0,2,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.85284,77.09128
Delhi,"[1098517315, 1079661359]",86.1,residential,1,40,0,24,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.49907,77.19562
Delhi,1078157909,91.9,residential,1,40,0,24,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.57554,77.01978
Delhi,1373647340,5.2,secondary,1,40,1,59,0,1,2,1,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,1,Safe (Both Agree),28.65116,77.15886
Delhi,1074759890,78.2,residential,1,40,0,8,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.56074,77.15324
Delhi,1079420217,56.5,residential,1,40,0,97,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.80451,77.05717
Delhi,773816586,113.7,residential,1,40,0,23,0,3,2,1,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.63294,77.20903
Delhi,825370798,131.5,residential,1,40,0,27,1,3,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.65208,77.29737
Delhi,1121141620,51.5,residential,1,40,0,54,3,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.63825,77.09478
Delhi,423123637,66.8,residential,1,40,0,52,0,0,1,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.61778,76.97675
Delhi,1429877391,131.7,residential,1,40,1,29,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.64604,77.13544
Delhi,370184227,53.1,residential,1,40,0,37,3,5,1,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.58512,77.07101
Delhi,1081693745,90.1,residential,1,40,0,51,0,2,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.63112,77.00185
Delhi,423762035,25.4,residential,1,40,0,40,1,2,1,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.66653,77.08052
Delhi,1409679061,96.0,residential,4,40,0,3,1,0,1,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.56437,77.16103
Delhi,421936088,48.3,residential,1,40,0,65,0,2,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.51971,77.24249
Delhi,404520205,243.3,living_street,1,40,0,4,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.4333,77.19674
Delhi,"[532739760, 59035939, 1272726055]",654.8,primary,1,40,1,35,1,2,0,2,0,723.7,30.2,0.0,11320,97.5,1,1.0,1,1,Confirmed Black Spot,28.59251,77.08092
Delhi,171793649,69.1,residential,1,40,0,21,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.79752,77.05456
Delhi,1050966787,60.1,residential,1,40,0,30,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.71226,77.07448
Delhi,1133042912,122.1,secondary,2,40,1,14,1,4,0,1,0,723.7,30.2,0.0,11320,97.5,1,0.9997,1,1,Confirmed Black Spot,28.64526,77.30026
Delhi,422162646,275.6,tertiary,1,40,0,2,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.79903,77.17686
Delhi,"[1242753545, 423269358]",82.7,residential,1,40,0,28,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.5889,76.99677
Delhi,212738853,73.0,residential,1,40,0,33,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.71145,77.03961
Delhi,1420386245,204.1,tertiary,1,40,0,25,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.65011,77.04259
Delhi,"[190307546, 190307554, 1312162614]",771.6,primary,3,60,1,41,0,0,1,8,0,723.7,30.2,0.0,11320,97.5,1,1.0,1,1,Confirmed Black Spot,28.55812,77.17262
Delhi,423381076,125.7,residential,1,40,0,62,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.67159,77.07454
Delhi,"[1076757765, 1076757763, 1430536541]",65.0,residential,1,40,0,40,0,0,0,1,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.67528,77.16714
Delhi,720121342,78.7,tertiary,1,40,0,9,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.67525,77.21675
Delhi,1075325533,6.8,residential,1,40,0,10,0,0,0,3,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.52912,77.1585
Delhi,370186846,20.4,residential,1,40,0,68,0,1,1,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.61982,77.05672
Delhi,1081138859,21.3,residential,1,40,0,30,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.5946,76.97407
Delhi,1078719454,37.9,residential,1,40,0,35,0,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.76992,76.99597
Delhi,1076256412,62.7,residential,1,40,0,60,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.68645,77.27848
Delhi,1312961867,307.0,trunk,1,60,1,12,0,0,0,2,0,723.7,30.2,0.0,11320,97.5,1,1.0,1,1,Confirmed Black Spot,28.7,77.12488
Delhi,171603467,10.2,residential,1,40,0,78,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.68622,77.14418
Delhi,306133714,28.7,residential,1,40,0,43,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.69038,77.29566
Delhi,649351625,30.9,residential,1,40,0,46,1,1,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.66214,77.31706
Delhi,77643368,92.6,trunk_link,1,40,1,10,0,0,0,2,1,723.7,30.2,0.0,11320,97.5,0,0.0001,0,1,Safe (Both Agree),28.69045,77.09719
Delhi,212739166,72.7,residential,1,40,0,29,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.74056,77.0621
Delhi,1201001525,24.9,residential,1,40,0,36,3,3,0,3,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.61047,77.29308
Delhi,639035960,114.5,primary_link,2,40,1,25,1,1,0,9,0,723.7,30.2,0.0,11320,97.5,0,0.0164,0,1,Safe (Both Agree),28.5656,77.25121
Delhi,1072613594,97.6,residential,1,40,0,14,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.76267,77.12625
Delhi,1079377692,89.4,residential,1,40,0,35,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.6366,76.96832
Delhi,"[76977553, 76977412]",35.3,residential,1,40,0,75,2,0,0,1,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.61989,77.31822
Delhi,"[1071420359, 688208503]",256.8,residential,1,40,0,26,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.69516,77.28576
Delhi,421784979,78.2,residential,1,40,0,61,2,3,0,2,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.52369,77.23502
Delhi,171438663,13.3,residential,1,40,0,42,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.73167,77.09532
Delhi,1072186014,39.0,residential,1,40,0,44,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.49201,77.31427
Delhi,422137742,68.5,residential,1,40,0,42,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.721,77.2823
Delhi,423065191,23.1,residential,1,40,0,59,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.69346,77.0457
Delhi,1072613816,12.9,residential,1,40,0,22,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.69793,77.31935
Delhi,1413413915,73.4,primary,2,50,1,10,0,1,0,4,0,723.7,30.2,0.0,11320,97.5,1,1.0,1,1,Confirmed Black Spot,28.68892,77.2214
Delhi,422780821,72.2,residential,1,40,0,47,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.72715,77.04774
Delhi,422137689,64.5,residential,1,40,0,58,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.72366,77.28584
Delhi,191221843,64.7,residential,1,40,0,63,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.49275,77.31239
Delhi,758376485,118.5,living_street,1,40,0,20,1,0,0,2,0,723.7,30.2,0.0,11320,97.5,0,0.0002,0,0,Safe (Both Agree),28.55574,77.1702
Delhi,1071826279,172.1,residential,1,40,0,19,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.45676,77.18918
Delhi,243348864,294.9,tertiary,1,40,1,10,0,0,0,1,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.61614,77.10655
Delhi,421978670,57.0,living_street,1,40,0,11,1,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0001,0,0,Safe (Both Agree),28.44997,77.14619
Delhi,614072017,109.5,secondary,3,40,1,26,2,0,1,2,0,723.7,30.2,0.0,11320,97.5,1,0.9992,1,1,Confirmed Black Spot,28.57547,77.22935
Delhi,1081357879,40.8,residential,1,40,0,11,0,0,0,0,1,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.60345,76.96874
Delhi,"[1194649210, 1186104930]",125.9,tertiary,1,40,0,65,1,2,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0002,0,0,Safe (Both Agree),28.73175,77.1703
Delhi,78785595,70.2,living_street,1,40,0,65,2,2,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0028,0,0,Safe (Both Agree),28.73251,77.17003
Delhi,1376117490,11.1,tertiary,1,40,1,16,0,0,0,3,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.56642,77.12199
Delhi,422350499,91.6,residential,1,40,0,19,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.77276,76.96602
Delhi,1079372161,60.9,residential,1,40,0,20,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.73642,77.00844
Delhi,1079675998,49.1,residential,1,40,0,23,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.8271,77.06661
Delhi,171720882,74.0,residential,1,40,0,26,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.78367,77.05737
Delhi,211613157,9.2,residential,1,40,0,36,0,0,0,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.74198,77.01262
Delhi,423552806,48.4,residential,1,40,0,45,1,1,1,0,0,723.7,30.2,0.0,11320,97.5,0,0.0,0,0,Safe (Both Agree),28.63602,77.05879
